GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	TAXON ID	GENE_PRODUCT_NAME	GO ASPECT
UniProtKB	Q4KUS2	Unc13a	involved_in	GO:0016082	synaptic vesicle priming	10090	Protein unc-13 homolog A	P
UniProtKB	Q4KUS2	Unc13a	involved_in	GO:0016079	synaptic vesicle exocytosis	10090	Protein unc-13 homolog A	P
UniProtKB	Q4KUS2	Unc13a	involved_in	GO:0016079	synaptic vesicle exocytosis	10090	Protein unc-13 homolog A	P
UniProtKB	Q4KUS2	Unc13a	part_of	GO:0044305	calyx of Held	10090	Protein unc-13 homolog A	C
UniProtKB	Q4KUS2	Unc13a	part_of	GO:0048786	presynaptic active zone	10090	Protein unc-13 homolog A	C
UniProtKB	Q4PRC2	GAD2	part_of	GO:0042734	presynaptic membrane	9615	Glutamate decarboxylase 2	C
UniProtKB	Q4R4H3	LGI3	part_of	GO:0008021	synaptic vesicle	9541	Leucine-rich repeat LGI family member 3	C
UniProtKB	Q4R4N1	CPLX1	involved_in	GO:0016079	synaptic vesicle exocytosis	9541	Complexin-1	P
UniProtKB	Q4R4N1	CPLX1	part_of	GO:0098793	presynapse	9541	Complexin-1	C
UniProtKB	Q4R4N1	CPLX1	part_of	GO:0044305	calyx of Held	9541	Complexin-1	C
UniProtKB	Q4R4N1	CPLX1	part_of	GO:0098793	presynapse	9541	Complexin-1	C
UniProtKB	Q4R4R9	RAB3A	part_of	GO:0048786	presynaptic active zone	9541	Ras-related protein Rab-3A	C
UniProtKB	Q4R4R9	RAB3A	part_of	GO:0098993	anchored component of synaptic vesicle membrane	9541	Ras-related protein Rab-3A	C
UniProtKB	Q4R4R9	RAB3A	part_of	GO:0043195	terminal bouton	9541	Ras-related protein Rab-3A	C
UniProtKB	Q4R4R9	RAB3A	involved_in	GO:0016079	synaptic vesicle exocytosis	9541	Ras-related protein Rab-3A	P
UniProtKB	Q4R4R9	RAB3A	part_of	GO:0008021	synaptic vesicle	9541	Ras-related protein Rab-3A	C
UniProtKB	Q4R4R9	RAB3A	involved_in	GO:0097091	synaptic vesicle clustering	9541	Ras-related protein Rab-3A	P
UniProtKB	Q4R4R9	RAB3A	involved_in	GO:0061670	evoked neurotransmitter secretion	9541	Ras-related protein Rab-3A	P
UniProtKB	Q4R4R9	RAB3A	part_of	GO:0048786	presynaptic active zone	9541	Ras-related protein Rab-3A	C
UniProtKB	Q4R4X3	SV2A	part_of	GO:0098793	presynapse	9541	Synaptic vesicle glycoprotein 2A	C
UniProtKB	Q4R4X3	SV2A	part_of	GO:0030672	synaptic vesicle membrane	9541	Synaptic vesicle glycoprotein 2A	C
UniProtKB	Q4R532	SYNDIG1	involved_in	GO:0097091	synaptic vesicle clustering	9541	Synapse differentiation-inducing gene protein 1	P
UniProtKB	Q4R532	SYNDIG1	part_of	GO:0098793	presynapse	9541	Synapse differentiation-inducing gene protein 1	C
UniProtKB	Q4R5E6	COPS4	part_of	GO:0008021	synaptic vesicle	9541	COP9 signalosome complex subunit 4	C
UniProtKB	Q4R5I3	RPL22	involved_in	GO:0099577	regulation of translation at presynapse, modulating synaptic transmission	9541	60S ribosomal protein L22	P
UniProtKB	Q4R5I3	RPL22	part_of	GO:0098793	presynapse	9541	60S ribosomal protein L22	C
UniProtKB	Q4V7D2	Rogdi	part_of	GO:0008021	synaptic vesicle	10116	Protein rogdi homolog	C
UniProtKB	Q4V7D2	Rogdi	part_of	GO:0098793	presynapse	10116	Protein rogdi homolog	C
UniProtKB	Q4V7D2	Rogdi	part_of	GO:0098793	presynapse	10116	Protein rogdi homolog	C
UniProtKB	Q4V7D2	Rogdi	part_of	GO:0098793	presynapse	10116	Protein rogdi homolog	C
UniProtKB	Q4VBE4	Egflam	part_of	GO:0048786	presynaptic active zone	10090	Pikachurin	C
UniProtKB	Q4ZHR9	GUCY1B1	part_of	GO:0048786	presynaptic active zone	9615	Guanylate cyclase soluble subunit beta-1	C
UniProtKB	Q502I9	fcho2	involved_in	GO:0048488	synaptic vesicle endocytosis	7955	F-BAR domain only protein 2	P
UniProtKB	Q502I9	fcho2	part_of	GO:0098793	presynapse	7955	F-BAR domain only protein 2	C
UniProtKB	Q504M8	Rab26	part_of	GO:0098993	anchored component of synaptic vesicle membrane	10090	Ras-related protein Rab-26	C
UniProtKB	Q504M8	Rab26	acts_upstream_of_or_within	GO:0099575	regulation of protein catabolic process at presynapse, modulating synaptic transmission	10090	Ras-related protein Rab-26	P
UniProtKB	Q504M8	Rab26	part_of	GO:0098993	anchored component of synaptic vesicle membrane	10090	Ras-related protein Rab-26	C
UniProtKB	Q504M8	Rab26	involved_in	GO:0099575	regulation of protein catabolic process at presynapse, modulating synaptic transmission	10090	Ras-related protein Rab-26	P
UniProtKB	Q505I0	pi4k2a	part_of	GO:0042734	presynaptic membrane	8364	Phosphatidylinositol 4-kinase type 2-alpha	C
UniProtKB	Q505I0	pi4k2a	part_of	GO:0042734	presynaptic membrane	8364	Phosphatidylinositol 4-kinase type 2-alpha	C
UniProtKB	Q50H33	Kctd8	part_of	GO:0042734	presynaptic membrane	10090	BTB/POZ domain-containing protein KCTD8	C
UniProtKB	Q52NJ0	RABAC1	part_of	GO:0008021	synaptic vesicle	9823	Prenylated Rab acceptor protein 1	C
UniProtKB	Q588Y6	HTR1B	part_of	GO:0099056	integral component of presynaptic membrane	9685	5-hydroxytryptamine receptor 1B	C
UniProtKB	Q58DS5	RAB13	part_of	GO:0008021	synaptic vesicle	9913	Ras-related protein Rab-13	C
UniProtKB	Q58DZ9	Syndig1	involved_in	GO:0097091	synaptic vesicle clustering	10116	Synapse differentiation-inducing gene protein 1	P
UniProtKB	Q58DZ9	Syndig1	part_of	GO:0098793	presynapse	10116	Synapse differentiation-inducing gene protein 1	C
UniProtKB	Q5BJ56	fxr1	part_of	GO:0098793	presynapse	8364	Fragile X mental retardation syndrome-related protein 1 homolog	C
UniProtKB	Q5BJP5	Tmem230	part_of	GO:0008021	synaptic vesicle	10116	Transmembrane protein 230	C
UniProtKB	Q5BJP5	Tmem230	part_of	GO:0008021	synaptic vesicle	10116	Transmembrane protein 230	C
UniProtKB	Q5BJP5	Tmem230	part_of	GO:0008021	synaptic vesicle	10116	Transmembrane protein 230	C
UniProtKB	Q5BJP5	Tmem230	part_of	GO:0008021	synaptic vesicle	10116	Transmembrane protein 230	C
UniProtKB	Q5BKN4	sept2-A	part_of	GO:0008021	synaptic vesicle	8364	Septin-2A	C
UniProtKB	Q5BKR2	Slc9b2	part_of	GO:0030672	synaptic vesicle membrane	10090	Sodium/hydrogen exchanger 9B2	C
UniProtKB	Q5BKR2	Slc9b2	part_of	GO:0030672	synaptic vesicle membrane	10090	Sodium/hydrogen exchanger 9B2	C
UniProtKB	Q5DTL9	Slc4a10	part_of	GO:0098793	presynapse	10090	Sodium-driven chloride bicarbonate exchanger	C
UniProtKB	Q5DTL9	Slc4a10	part_of	GO:0043679	axon terminus	10090	Sodium-driven chloride bicarbonate exchanger	C
UniProtKB	Q5DTY9	Kctd16	part_of	GO:0042734	presynaptic membrane	10090	BTB/POZ domain-containing protein KCTD16	C
UniProtKB	Q5DTY9	Kctd16	part_of	GO:0042734	presynaptic membrane	10090	BTB/POZ domain-containing protein KCTD16	C
UniProtKB	Q5DTY9	Kctd16	part_of	GO:0042734	presynaptic membrane	10090	BTB/POZ domain-containing protein KCTD16	C
UniProtKB	Q5DU25	Iqsec2	part_of	GO:0098831	presynaptic active zone cytoplasmic component	10090	IQ motif and SEC7 domain-containing protein 2	C
UniProtKB	Q5DU25	Iqsec2	part_of	GO:0098831	presynaptic active zone cytoplasmic component	10090	IQ motif and SEC7 domain-containing protein 2	C
UniProtKB	Q5E946	PARK7	involved_in	GO:0051583	dopamine uptake involved in synaptic transmission	9913	Parkinson disease protein 7 homolog	P
UniProtKB	Q5E946	PARK7	part_of	GO:0098793	presynapse	9913	Parkinson disease protein 7 homolog	C
UniProtKB	Q5E975	TMEM230	part_of	GO:0008021	synaptic vesicle	9913	Transmembrane protein 230	C
UniProtKB	Q5E975	TMEM230	part_of	GO:0008021	synaptic vesicle	9913	Transmembrane protein 230	C
UniProtKB	Q5EB96	Septin1	part_of	GO:0008021	synaptic vesicle	10116	Septin-1	C
UniProtKB	Q5EBL8	PDZD11	involved_in	GO:0007269	neurotransmitter secretion	9606	PDZ domain-containing protein 11	P
UniProtKB	Q5EBL8	PDZD11	part_of	GO:0098793	presynapse	9606	PDZ domain-containing protein 11	C
UniProtKB	Q5F425	LIN7C	involved_in	GO:0007269	neurotransmitter secretion	9031	Protein lin-7 homolog C	P
UniProtKB	Q5F425	LIN7C	involved_in	GO:0007269	neurotransmitter secretion	9031	Protein lin-7 homolog C	P
UniProtKB	Q5F425	LIN7C	part_of	GO:0098793	presynapse	9031	Protein lin-7 homolog C	C
UniProtKB	Q5F425	LIN7C	part_of	GO:0098793	presynapse	9031	Protein lin-7 homolog C	C
UniProtKB	Q5F470	RAB8A	part_of	GO:0008021	synaptic vesicle	9031	Ras-related protein Rab-8A	C
UniProtKB	Q5FVH8	Rgs7bp	part_of	GO:0099026	anchored component of presynaptic membrane	10116	Regulator of G-protein signaling 7-binding protein	C
UniProtKB	Q5FVH8	Rgs7bp	part_of	GO:0098793	presynapse	10116	Regulator of G-protein signaling 7-binding protein	C
UniProtKB	Q5FWU3	Atg9a	part_of	GO:0008021	synaptic vesicle	10116	Autophagy-related protein 9A	C
UniProtKB	Q5FWU3	Atg9a	part_of	GO:0008021	synaptic vesicle	10116	Autophagy-related protein 9A	C
UniProtKB	Q5G267	PRSS12	part_of	GO:0043195	terminal bouton	9544	Neurotrypsin	C
UniProtKB	Q5G270	PRSS12	part_of	GO:0043195	terminal bouton	9595	Neurotrypsin	C
UniProtKB	Q5G271	PRSS12	part_of	GO:0043195	terminal bouton	9598	Neurotrypsin	C
UniProtKB	Q5I0E7	Tmed9	part_of	GO:0008021	synaptic vesicle	10116	Transmembrane emp24 domain-containing protein 9	C
UniProtKB	Q5I0E7	Tmed9	part_of	GO:0008021	synaptic vesicle	10116	Transmembrane emp24 domain-containing protein 9	C
UniProtKB	Q5I6B8	Pip5k1c	part_of	GO:0098835	presynaptic endocytic zone membrane	10116	Phosphatidylinositol 4-phosphate 5-kinase type-1 gamma	C
UniProtKB	Q5I6B8	Pip5k1c	part_of	GO:0098835	presynaptic endocytic zone membrane	10116	Phosphatidylinositol 4-phosphate 5-kinase type-1 gamma	C
UniProtKB	Q5I6B8	Pip5k1c	part_of	GO:0098835	presynaptic endocytic zone membrane	10116	Phosphatidylinositol 4-phosphate 5-kinase type-1 gamma	C
UniProtKB	Q5I6B8	Pip5k1c	part_of	GO:0098835	presynaptic endocytic zone membrane	10116	Phosphatidylinositol 4-phosphate 5-kinase type-1 gamma	C
UniProtKB	Q5IS46	GRIK4	part_of	GO:0042734	presynaptic membrane	9598	Glutamate receptor ionotropic, kainate 4	C
UniProtKB	Q5IS68	GAD1	part_of	GO:0048786	presynaptic active zone	9598	Glutamate decarboxylase 1	C
UniProtKB	Q5IS68	GAD1	part_of	GO:0043679	axon terminus	9598	Glutamate decarboxylase 1	C
UniProtKB	Q5IS72	DRD3	part_of	GO:0030672	synaptic vesicle membrane	9598	D(3) dopamine receptor	C
UniProtKB	Q5IS73	CNR1	part_of	GO:0098793	presynapse	9598	Cannabinoid receptor 1	C
UniProtKB	Q5IS78	BDNF	part_of	GO:0008021	synaptic vesicle	9598	Brain-derived neurotrophic factor	C
UniProtKB	Q5JZQ7	CLN8	involved_in	GO:0051935	glutamate reuptake	9615	Protein CLN8	P
UniProtKB	Q5JZQ7	CLN8	part_of	GO:0098793	presynapse	9615	Protein CLN8	C
UniProtKB	Q5M834	Dtnbp1	part_of	GO:0030672	synaptic vesicle membrane	10116	Dysbindin	C
UniProtKB	Q5M834	Dtnbp1	part_of	GO:0030672	synaptic vesicle membrane	10116	Dysbindin	C
UniProtKB	Q5M834	Dtnbp1	part_of	GO:0030672	synaptic vesicle membrane	10116	Dysbindin	C
UniProtKB	Q5M834	Dtnbp1	part_of	GO:0030672	synaptic vesicle membrane	10116	Dysbindin	C
UniProtKB	Q5M834	Dtnbp1	part_of	GO:0042734	presynaptic membrane	10116	Dysbindin	C
UniProtKB	Q5M834	Dtnbp1	part_of	GO:0030672	synaptic vesicle membrane	10116	Dysbindin	C
UniProtKB	Q5PPI4	Lamp5	part_of	GO:0030672	synaptic vesicle membrane	10116	Lysosome-associated membrane glycoprotein 5	C
UniProtKB	Q5PT56	Slc10a4	part_of	GO:0030285	integral component of synaptic vesicle membrane	10116	Sodium/bile acid cotransporter 4	C
UniProtKB	Q5R1X1	SNAP25	involved_in	GO:0016082	synaptic vesicle priming	9598	Synaptosomal-associated protein 25	P
UniProtKB	Q5R1X1	SNAP25	involved_in	GO:0031629	synaptic vesicle fusion to presynaptic active zone membrane	9598	Synaptosomal-associated protein 25	P
UniProtKB	Q5R1X1	SNAP25	involved_in	GO:0007269	neurotransmitter secretion	9598	Synaptosomal-associated protein 25	P
UniProtKB	Q5R1X1	SNAP25	part_of	GO:0008021	synaptic vesicle	9598	Synaptosomal-associated protein 25	C
UniProtKB	Q5R1X1	SNAP25	involved_in	GO:0016079	synaptic vesicle exocytosis	9598	Synaptosomal-associated protein 25	P
UniProtKB	Q5R1X1	SNAP25	part_of	GO:0042734	presynaptic membrane	9598	Synaptosomal-associated protein 25	C
UniProtKB	Q5R408	NEFL	part_of	GO:0099182	presynaptic intermediate filament cytoskeleton	9601	Neurofilament light polypeptide	C
UniProtKB	Q5R411	Pacsin1	involved_in	GO:0048488	synaptic vesicle endocytosis	9601	Protein kinase C and casein kinase substrate in neurons protein 1	P
UniProtKB	Q5R411	Pacsin1	part_of	GO:0043679	axon terminus	9601	Protein kinase C and casein kinase substrate in neurons protein 1	C
UniProtKB	Q5R411	Pacsin1	part_of	GO:0098833	presynaptic endocytic zone	9601	Protein kinase C and casein kinase substrate in neurons protein 1	C
UniProtKB	Q5R411	Pacsin1	involved_in	GO:0048488	synaptic vesicle endocytosis	9601	Protein kinase C and casein kinase substrate in neurons protein 1	P
UniProtKB	Q5R416	CTNNA2	part_of	GO:0098888	extrinsic component of presynaptic membrane	9601	Catenin alpha-2	C
UniProtKB	Q5R416	CTNNA2	part_of	GO:0098831	presynaptic active zone cytoplasmic component	9601	Catenin alpha-2	C
UniProtKB	Q5R440	CANX	involved_in	GO:0048488	synaptic vesicle endocytosis	9601	Calnexin	P
UniProtKB	Q5R440	CANX	part_of	GO:0098793	presynapse	9601	Calnexin	C
UniProtKB	Q5R4J5	SYT1	involved_in	GO:0007269	neurotransmitter secretion	9601	Synaptotagmin-1	P
UniProtKB	Q5R4J5	SYT1	part_of	GO:0008021	synaptic vesicle	9601	Synaptotagmin-1	C
UniProtKB	Q5R4J5	SYT1	part_of	GO:0030672	synaptic vesicle membrane	9601	Synaptotagmin-1	C
UniProtKB	Q5R4L2	STX1A	part_of	GO:0030672	synaptic vesicle membrane	9601	Syntaxin-1A	C
UniProtKB	Q5R4L9	SV2A	part_of	GO:0030672	synaptic vesicle membrane	9601	Synaptic vesicle glycoprotein 2A	C
UniProtKB	Q5R4L9	SV2A	part_of	GO:0098793	presynapse	9601	Synaptic vesicle glycoprotein 2A	C
UniProtKB	Q5R4Q6	HTR2A	part_of	GO:0098793	presynapse	9600	5-hydroxytryptamine receptor 2A	C
UniProtKB	Q5R5T8	SVOP	part_of	GO:0030672	synaptic vesicle membrane	9601	Synaptic vesicle 2-related protein	C
UniProtKB	Q5R5V2	LAMP5	part_of	GO:0030672	synaptic vesicle membrane	9601	Lysosome-associated membrane glycoprotein 5	C
UniProtKB	Q5R5Z8	SCAMP5	part_of	GO:0030672	synaptic vesicle membrane	9601	Secretory carrier-associated membrane protein 5	C
UniProtKB	Q5R617	SLC30A3	part_of	GO:0008021	synaptic vesicle	9601	Zinc transporter 3	C
UniProtKB	Q5R617	SLC30A3	part_of	GO:0008021	synaptic vesicle	9601	Zinc transporter 3	C
UniProtKB	Q5R617	SLC30A3	part_of	GO:0030672	synaptic vesicle membrane	9601	Zinc transporter 3	C
UniProtKB	Q5R648	COPS4	part_of	GO:0008021	synaptic vesicle	9601	COP9 signalosome complex subunit 4	C
UniProtKB	Q5R6B8	SLC9B2	part_of	GO:0030672	synaptic vesicle membrane	9601	Sodium/hydrogen exchanger 9B2	C
UniProtKB	Q5R6B8	SLC9B2	part_of	GO:0030672	synaptic vesicle membrane	9601	Sodium/hydrogen exchanger 9B2	C
UniProtKB	Q5R6G0	ACTB	part_of	GO:0044305	calyx of Held	9601	Actin, cytoplasmic 1	C
UniProtKB	Q5R6G0	ACTB	involved_in	GO:0048488	synaptic vesicle endocytosis	9601	Actin, cytoplasmic 1	P
UniProtKB	Q5R6T0	FLRT3	part_of	GO:0043679	axon terminus	9601	Leucine-rich repeat transmembrane protein FLRT3	C
UniProtKB	Q5R703	SYNGR1	part_of	GO:0030672	synaptic vesicle membrane	9601	Synaptogyrin-1	C
UniProtKB	Q5R795	MFF	part_of	GO:0008021	synaptic vesicle	9601	Mitochondrial fission factor	C
UniProtKB	Q5R7X1	ROGDI	part_of	GO:0008021	synaptic vesicle	9601	Protein rogdi homolog	C
UniProtKB	Q5R7X1	ROGDI	part_of	GO:0098793	presynapse	9601	Protein rogdi homolog	C
UniProtKB	Q5R8T7	NDEL1	part_of	GO:0008021	synaptic vesicle	9601	Nuclear distribution protein nudE-like 1	C
UniProtKB	Q5R8X3	TMEM230	part_of	GO:0008021	synaptic vesicle	9601	Transmembrane protein 230	C
UniProtKB	Q5R8X3	TMEM230	part_of	GO:0008021	synaptic vesicle	9601	Transmembrane protein 230	C
UniProtKB	Q5R9B4	FMR1	part_of	GO:0098793	presynapse	9601	Synaptic functional regulator FMR1	C
UniProtKB	Q5R9B4	FMR1	part_of	GO:0043679	axon terminus	9601	Synaptic functional regulator FMR1	C
UniProtKB	Q5R9B4	FMR1	part_of	GO:0042734	presynaptic membrane	9601	Synaptic functional regulator FMR1	C
UniProtKB	Q5R9J9	TRAPPC4	part_of	GO:0008021	synaptic vesicle	9601	Trafficking protein particle complex subunit 4	C
UniProtKB	Q5RAA5	LIN7C	involved_in	GO:0007269	neurotransmitter secretion	9601	Protein lin-7 homolog C	P
UniProtKB	Q5RAA5	LIN7C	part_of	GO:0098793	presynapse	9601	Protein lin-7 homolog C	C
UniProtKB	Q5RAC1	PRRT2	part_of	GO:0042734	presynaptic membrane	9601	Proline-rich transmembrane protein 2	C
UniProtKB	Q5RAC1	PRRT2	part_of	GO:0008021	synaptic vesicle	9601	Proline-rich transmembrane protein 2	C
UniProtKB	Q5RAC1	PRRT2	part_of	GO:0043679	axon terminus	9601	Proline-rich transmembrane protein 2	C
UniProtKB	Q5RAC1	PRRT2	part_of	GO:0098793	presynapse	9601	Proline-rich transmembrane protein 2	C
UniProtKB	Q5RAC1	PRRT2	involved_in	GO:0031629	synaptic vesicle fusion to presynaptic active zone membrane	9601	Proline-rich transmembrane protein 2	P
UniProtKB	Q5RAC1	PRRT2	part_of	GO:0042734	presynaptic membrane	9601	Proline-rich transmembrane protein 2	C
UniProtKB	Q5RAC1	PRRT2	part_of	GO:0030672	synaptic vesicle membrane	9601	Proline-rich transmembrane protein 2	C
UniProtKB	Q5RCK6	SYT10	NOT|involved_in	GO:0016079	synaptic vesicle exocytosis	9601	Synaptotagmin-10	P
UniProtKB	Q5RCK6	SYT10	part_of	GO:0098793	presynapse	9601	Synaptotagmin-10	C
UniProtKB	Q5RD33	APBA2	part_of	GO:0008021	synaptic vesicle	9601	Amyloid-beta A4 precursor protein-binding family A member 2	C
UniProtKB	Q5RE69	MME	part_of	GO:0008021	synaptic vesicle	9601	Neprilysin	C
UniProtKB	Q5RE69	MME	part_of	GO:0098793	presynapse	9601	Neprilysin	C
UniProtKB	Q5RE69	MME	part_of	GO:0008021	synaptic vesicle	9601	Neprilysin	C
UniProtKB	Q5RJH2	Mctp2	part_of	GO:0030672	synaptic vesicle membrane	10090	Multiple C2 and transmembrane domain-containing protein 2	C
UniProtKB	Q5RJI5	Brsk1	involved_in	GO:0099504	synaptic vesicle cycle	10090	Serine/threonine-protein kinase BRSK1	P
UniProtKB	Q5RJI5	Brsk1	part_of	GO:0008021	synaptic vesicle	10090	Serine/threonine-protein kinase BRSK1	C
UniProtKB	Q5RJI5	Brsk1	involved_in	GO:0007269	neurotransmitter secretion	10090	Serine/threonine-protein kinase BRSK1	P
UniProtKB	Q5RJI5	Brsk1	part_of	GO:0008021	synaptic vesicle	10090	Serine/threonine-protein kinase BRSK1	C
